"","Row.Id","Specimen.Id","Date","Village","Method","Location","Compound","Household","Hour","Humidity","Temperature","Species","Sporozoite_infection","Parity","Number"
"404",3679,3387,2016-11-28,"Tiefora","HLC","IN",82,10,"01am - 02am",65.76,28.45,"An. coluzzii","Negative","Parous",1
"405",3680,3391,2016-11-28,"Tiefora","HLC","IN",82,10,"02am - 03am",65.76,28.45,"An. coluzzii","Negative","Parous",1
"406",3681,3392,2016-11-28,"Tiefora","HLC","IN",82,10,"03am - 04am",65.76,28.45,"An. coluzzii","Negative","Parous",1
"407",3681,3393,2016-11-28,"Tiefora","HLC","IN",82,10,"03am - 04am",65.76,28.45,"An. gambiae","Negative","Parous",1
"408",3682,3395,2016-11-28,"Tiefora","HLC","IN",82,10,"04am - 05am",65.76,28.45,"An. gambiae","Negative","Parous",1
"409",3682,3396,2016-11-28,"Tiefora","HLC","IN",82,10,"04am - 05am",65.76,28.45,"An. coluzzii","Negative","Non-parous",1
"410",3684,3399,2016-11-28,"Tiefora","HLC","OUT",82,10,"07m - 08pm",72.16,26.89,"An. gambiae","Negative","NA",1
"411",3687,3401,2016-11-28,"Tiefora","HLC","OUT",82,10,"10pm - 11pm",72.16,26.89,"An. coluzzii","Negative","Parous",1
"412",3687,3402,2016-11-28,"Tiefora","HLC","OUT",82,10,"10pm - 11pm",72.16,26.89,"An. gambiae","Negative","Parous",1
"413",3687,3403,2016-11-28,"Tiefora","HLC","OUT",82,10,"10pm - 11pm",72.16,26.89,"An. gambiae","Negative","NA",1
"414",3688,3404,2016-11-28,"Tiefora","HLC","OUT",82,10,"11pm - 12am",72.16,26.89,"An. gambiae","Negative","Parous",1
"415",3689,3405,2016-11-28,"Tiefora","HLC","OUT",82,10,"12am - 01am",72.16,26.89,"An. gambiae","Negative","Parous",1
"416",3689,3406,2016-11-28,"Tiefora","HLC","OUT",82,10,"12am - 01am",72.16,26.89,"An. gambiae","Negative","NA",1
"417",3690,3408,2016-11-28,"Tiefora","HLC","OUT",82,10,"01am - 02am",72.16,26.89,"An. coluzzii","Negative","Parous",1
"418",3690,3409,2016-11-28,"Tiefora","HLC","OUT",82,10,"01am - 02am",72.16,26.89,"An. coluzzii","Negative","Parous",1
"419",3690,3410,2016-11-28,"Tiefora","HLC","OUT",82,10,"01am - 02am",72.16,26.89,"An. gambiae","Negative","Parous",1
"420",3690,3411,2016-11-28,"Tiefora","HLC","OUT",82,10,"01am - 02am",72.16,26.89,"An. coluzzii","Positive","NA",1
"421",3691,3412,2016-11-28,"Tiefora","HLC","OUT",82,10,"02am - 03am",72.16,26.89,"An. coluzzii","Negative","NA",1
"422",3691,3414,2016-11-28,"Tiefora","HLC","OUT",82,10,"02am - 03am",72.16,26.89,"An. gambiae","Negative","Parous",1
"423",3691,3415,2016-11-28,"Tiefora","HLC","OUT",82,10,"02am - 03am",72.16,26.89,"An. gambiae","Negative","Parous",1
"424",3692,3416,2016-11-28,"Tiefora","HLC","OUT",82,10,"03am - 04am",72.16,26.89,"An. coluzzii","Negative","Parous",1
"425",3692,3418,2016-11-28,"Tiefora","HLC","OUT",82,10,"03am - 04am",72.16,26.89,"An. coluzzii","Negative","Non-parous",1
"426",3692,3419,2016-11-28,"Tiefora","HLC","OUT",82,10,"03am - 04am",72.16,26.89,"An. coluzzii","Negative","Non-parous",1
"427",3692,3420,2016-11-28,"Tiefora","HLC","OUT",82,10,"03am - 04am",72.16,26.89,"An. coluzzii","Negative","Parous",1
"428",3693,3421,2016-11-28,"Tiefora","HLC","OUT",82,10,"04am - 05am",72.16,26.89,"An. gambiae","Negative","NA",1
"429",3693,3422,2016-11-28,"Tiefora","HLC","OUT",82,10,"04am - 05am",72.16,26.89,"An. coluzzii","Negative","Parous",1
"430",3693,3423,2016-11-28,"Tiefora","HLC","OUT",82,10,"04am - 05am",72.16,26.89,"An. gambiae","Negative","Non-parous",1
"431",3721,3425,2016-11-28,"Tiefora","HLC","IN",86,12,"11pm - 12am",64.55,28.84,"An. coluzzii","Negative","Parous",1
"432",3721,3426,2016-11-28,"Tiefora","HLC","IN",86,12,"11pm - 12am",64.55,28.84,"An. coluzzii","Negative","Parous",1
"433",3721,3427,2016-11-28,"Tiefora","HLC","IN",86,12,"11pm - 12am",64.55,28.84,"An. coluzzii","Negative","Parous",1
"434",3724,3430,2016-11-28,"Tiefora","HLC","IN",86,12,"02am - 03am",64.55,28.84,"An. gambiae","Negative","Parous",1
"435",3724,3432,2016-11-28,"Tiefora","HLC","IN",86,12,"02am - 03am",64.55,28.84,"An. gambiae","Negative","Parous",1
"436",3724,3433,2016-11-28,"Tiefora","HLC","IN",86,12,"02am - 03am",64.55,28.84,"An. coluzzii","Negative","Parous",1
"437",3736,3435,2016-11-28,"Tiefora","HLC","OUT",86,12,"03am - 04am",74.49,26.25,"An. gambiae","Negative","NA",1
"438",3749,3455,2016-11-29,"Tiefora","HLC","IN",82,9,"09pm - 10pm",59.29,29.4,"An. gambiae","Negative","Parous",1
"439",3754,3456,2016-11-29,"Tiefora","HLC","IN",82,9,"02am - 03am",59.29,29.4,"An. coluzzii","Negative","Non-parous",1
"440",3755,3457,2016-11-29,"Tiefora","HLC","IN",82,9,"03am - 04am",59.29,29.4,"An. gambiae","Negative","Parous",1
"441",3756,3458,2016-11-29,"Tiefora","HLC","IN",82,9,"04am - 05am",59.29,29.4,"An. gambiae","Negative","Parous",1
"442",3761,3460,2016-11-29,"Tiefora","HLC","OUT",82,9,"10pm - 11pm",61.15,28.83,"An. coluzzii","Negative","Non-parous",1
"443",3761,3461,2016-11-29,"Tiefora","HLC","OUT",82,9,"10pm - 11pm",61.15,28.83,"An. coluzzii","Negative","Non-parous",1
"444",3761,3462,2016-11-29,"Tiefora","HLC","OUT",82,9,"10pm - 11pm",61.15,28.83,"An. gambiae","Negative","Parous",1
"445",3761,3463,2016-11-29,"Tiefora","HLC","OUT",82,9,"10pm - 11pm",61.15,28.83,"An. gambiae","Negative","Non-parous",1
"446",3762,3464,2016-11-29,"Tiefora","HLC","OUT",82,9,"11pm - 12am",61.15,28.83,"An. coluzzii","Negative","NA",1
"447",3763,3466,2016-11-29,"Tiefora","HLC","OUT",82,9,"12am - 01am",61.15,28.83,"An. gambiae","Negative","NA",1
"448",3764,3467,2016-11-29,"Tiefora","HLC","OUT",82,9,"01am - 02am",61.15,28.83,"An. gambiae","Negative","Parous",1
"449",3764,3468,2016-11-29,"Tiefora","HLC","OUT",82,9,"01am - 02am",61.15,28.83,"An. coluzzii","Negative","Non-parous",1
"450",3764,3469,2016-11-29,"Tiefora","HLC","OUT",82,9,"01am - 02am",61.15,28.83,"An. coluzzii","Negative","Parous",1
"451",3764,3470,2016-11-29,"Tiefora","HLC","OUT",82,9,"01am - 02am",61.15,28.83,"An. gambiae","Negative","Non-parous",1
"452",3764,3471,2016-11-29,"Tiefora","HLC","OUT",82,9,"01am - 02am",61.15,28.83,"An. gambiae","Negative","Parous",1
"453",3765,3474,2016-11-29,"Tiefora","HLC","OUT",82,9,"02am - 03am",61.15,28.83,"An. gambiae","Negative","NA",1
"454",3765,3475,2016-11-29,"Tiefora","HLC","OUT",82,9,"02am - 03am",61.15,28.83,"An. coluzzii","Negative","Non-parous",1
"455",3766,3476,2016-11-29,"Tiefora","HLC","OUT",82,9,"03am - 04am",61.15,28.83,"An. coluzzii","Negative","NA",1
"456",3767,3477,2016-11-29,"Tiefora","HLC","OUT",82,9,"04am - 05am",61.15,28.83,"An. gambiae","Positive","Parous",1
"457",3767,3478,2016-11-29,"Tiefora","HLC","OUT",82,9,"04am - 05am",61.15,28.83,"An. gambiae","Negative","Parous",1
"458",3767,3479,2016-11-29,"Tiefora","HLC","OUT",82,9,"04am - 05am",61.15,28.83,"An. gambiae","Positive","NA",1
"459",3768,3480,2016-11-29,"Tiefora","HLC","OUT",82,9,"05am - 06am",61.15,28.83,"An. coluzzii","Negative","NA",1
"460",3791,3481,2016-11-29,"Tiefora","HLC","IN",83,11,"07m - 08pm",59.57,29.27,"An. gambiae","Negative","Non-parous",1
"461",3793,3482,2016-11-29,"Tiefora","HLC","IN",83,11,"09pm - 10pm",59.57,29.27,"An. gambiae","Negative","Parous",1
"462",3797,3483,2016-11-29,"Tiefora","HLC","IN",83,11,"01am - 02am",59.57,29.27,"An. coluzzii","Negative","NA",1
"463",3797,3484,2016-11-29,"Tiefora","HLC","IN",83,11,"01am - 02am",59.57,29.27,"An. gambiae","Negative","Parous",1
"464",3797,3485,2016-11-29,"Tiefora","HLC","IN",83,11,"01am - 02am",59.57,29.27,"An. gambiae","Negative","Non-parous",1
"465",3797,3486,2016-11-29,"Tiefora","HLC","IN",83,11,"01am - 02am",59.57,29.27,"An. coluzzii","Negative","Non-parous",1
"466",3797,3487,2016-11-29,"Tiefora","HLC","IN",83,11,"01am - 02am",59.57,29.27,"An. coluzzii","Negative","Non-parous",1
"467",3798,3488,2016-11-29,"Tiefora","HLC","IN",83,11,"02am - 03am",59.57,29.27,"An. coluzzii","Negative","Parous",1
"468",3799,3489.1,2016-11-29,"Tiefora","HLC","IN",83,11,"03am - 04am",59.57,29.27,"An. coluzzii","Negative","NA",1
"469",3799,3489.2,2016-11-29,"Tiefora","HLC","IN",83,11,"03am - 04am",59.57,29.27,"An. coluzzii","Positive","NA",1
"470",3799,3490,2016-11-29,"Tiefora","HLC","IN",83,11,"03am - 04am",59.57,29.27,"An. coluzzii","Negative","Non-parous",1
"471",3799,3491,2016-11-29,"Tiefora","HLC","IN",83,11,"03am - 04am",59.57,29.27,"An. gambiae","Negative","Parous",1
"472",3801,3492,2016-11-29,"Tiefora","HLC","IN",83,11,"05am - 06am",59.57,29.27,"An. coluzzii","Negative","NA",1
"473",3805,3493,2016-11-29,"Tiefora","HLC","OUT",83,11,"10pm - 11pm",68.74,26.87,"An. gambiae","Negative","NA",1
"474",3809,3494,2016-11-29,"Tiefora","HLC","OUT",83,11,"02am - 03am",68.74,26.87,"An. coluzzii","Negative","Non-parous",1
"475",3809,3495,2016-11-29,"Tiefora","HLC","OUT",83,11,"02am - 03am",68.74,26.87,"An. gambiae","Negative","Non-parous",1
"476",3809,3496,2016-11-29,"Tiefora","HLC","OUT",83,11,"02am - 03am",68.74,26.87,"An. coluzzii","Negative","Non-parous",1
"477",3809,3497,2016-11-29,"Tiefora","HLC","OUT",83,11,"02am - 03am",68.74,26.87,"An. gambiae","Negative","Parous",1
"478",3809,3498,2016-11-29,"Tiefora","HLC","OUT",83,11,"02am - 03am",68.74,26.87,"An. coluzzii","Negative","NA",1
"479",3811,3499.1,2016-11-29,"Tiefora","HLC","OUT",83,11,"04am - 05am",68.74,26.87,"An. gambiae","Negative","NA",1
"480",3811,3499.2,2016-11-29,"Tiefora","HLC","OUT",83,11,"04am - 05am",68.74,26.87,"An. coluzzii","Negative","NA",1
"481",3811,3500,2016-11-29,"Tiefora","HLC","OUT",83,11,"04am - 05am",68.74,26.87,"An. gambiae","Negative","Non-parous",1
"482",3811,3501,2016-11-29,"Tiefora","HLC","OUT",83,11,"04am - 05am",68.74,26.87,"An. gambiae","Negative","Non-parous",1
"483",3811,3502,2016-11-29,"Tiefora","HLC","OUT",83,11,"04am - 05am",68.74,26.87,"An. coluzzii","Negative","Non-parous",1
"484",3812,3503,2016-11-29,"Tiefora","HLC","OUT",83,11,"05am - 06am",68.74,26.87,"An. coluzzii","Negative","NA",1
"485",6675,3891,2017-01-18,"Tiefora","HLC","IN",100,15,"11pm - 12am",43.34,25.51,"An. coluzzii","Negative","Non-parous",1
"486",6677,3892,2017-01-18,"Tiefora","HLC","IN",100,15,"01am - 02am",43.34,25.51,"An. coluzzii","Negative","NA",1
"487",6710,3893,2017-01-18,"Tiefora","HLC","OUT",101,16,"01am - 02am",58.48,21.92,"An. coluzzii","Negative","Parous",1
"488",6826,3895,2017-01-20,"Tiefora","HLC","IN",113,13,"02am - 03am",42.03,27.34,"An. coluzzii","Negative","NA",1
"489",6835,3896.1,2017-01-20,"Tiefora","HLC","OUT",113,13,"12am - 01am",53.99,22.36,"An. coluzzii","Negative","NA",1
"490",6835,3896.2,2017-01-20,"Tiefora","HLC","OUT",113,13,"12am - 01am",53.99,22.36,"An. coluzzii","Negative","NA",1
"491",6836,3897,2017-01-20,"Tiefora","HLC","OUT",113,13,"01am - 02am",53.99,22.36,"An. coluzzii","Negative","Non-parous",1
"492",6837,3898,2017-01-20,"Tiefora","HLC","OUT",113,13,"02am - 03am",53.99,22.36,"An. coluzzii","Negative","Parous",1
"493",6837,3899,2017-01-20,"Tiefora","HLC","OUT",113,13,"02am - 03am",53.99,22.36,"An. coluzzii","Negative","Non-parous",1
"494",6838,3900,2017-01-20,"Tiefora","HLC","OUT",113,13,"03am - 04am",53.99,22.36,"An. coluzzii","Negative","Non-parous",1
"495",6846,3903,2017-01-20,"Tiefora","HLC","IN",113,14,"12am - 01am",38.58,28.66,"An. coluzzii","Negative","Parous",1
"496",6846,3904,2017-01-20,"Tiefora","HLC","IN",113,14,"12am - 01am",38.58,28.66,"An. gambiae","Negative","NA",1
"497",6856,3906,2017-01-20,"Tiefora","HLC","OUT",113,14,"11pm - 12am",56.52,22.05,"An. coluzzii","Negative","Non-parous",1
"498",6858,3907,2017-01-20,"Tiefora","HLC","OUT",113,14,"01am - 02am",56.52,22.05,"An. coluzzii","Negative","Parous",1
"499",6858,3908,2017-01-20,"Tiefora","HLC","OUT",113,14,"01am - 02am",56.52,22.05,"An. coluzzii","Negative","Non-parous",1
"500",6858,3909,2017-01-20,"Tiefora","HLC","OUT",113,14,"01am - 02am",56.52,22.05,"An. coluzzii","Negative","Parous",1
"501",9207,4011,2017-02-17,"Tiefora","HLC","OUT",311,20,"02am - 03am",30.84,22.65,"An. coluzzii","Negative","NA",1
"502",11286,4243,2017-03-15,"Tiefora","HLC","IN",390,23,"02am - 03am",49.31,31.32,"An. coluzzii","Negative","Parous",1
"503",11298,4244,2017-03-15,"Tiefora","HLC","OUT",390,23,"03am - 04am",59.46,26.86,"An. coluzzii","Negative","Parous",1
"504",13680,4734,2017-05-07,"Tiefora","HLC","IN",4023,27,"08pm - 09pm",71.52,30.71,"An. coluzzii","Negative","Parous",1
"505",13681,4735,2017-05-07,"Tiefora","HLC","IN",4023,27,"09pm - 10pm",71.52,30.71,"An. coluzzii","Negative","Non-parous",1
"506",13683,4739,2017-05-07,"Tiefora","HLC","IN",4023,27,"11pm - 12am",71.52,30.71,"An. coluzzii","Negative","Parous",1
"507",13693,4743,2017-05-07,"Tiefora","HLC","OUT",4023,27,"10pm - 11pm",74.8,29.66,"An. coluzzii","Negative","Non-parous",1
"508",13693,4745,2017-05-07,"Tiefora","HLC","OUT",4023,27,"10pm - 11pm",74.8,29.66,"An. coluzzii","Negative","Parous",1
"509",13695,4749,2017-05-07,"Tiefora","HLC","OUT",4023,27,"12am - 01am",74.8,29.66,"An. coluzzii","Negative","Parous",1
"510",13705,4757,2017-05-07,"Tiefora","HLC","IN",4024,28,"11pm - 12am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"511",13705,4760,2017-05-07,"Tiefora","HLC","IN",4024,28,"11pm - 12am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"512",13706,4763,2017-05-07,"Tiefora","HLC","IN",4024,28,"12am - 01am",67.9,31.35,"An. coluzzii","Negative","Non-parous",1
"513",13706,4765,2017-05-07,"Tiefora","HLC","IN",4024,28,"12am - 01am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"514",13706,4767,2017-05-07,"Tiefora","HLC","IN",4024,28,"12am - 01am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"515",13707,4770,2017-05-07,"Tiefora","HLC","IN",4024,28,"01am - 02am",67.9,31.35,"An. coluzzii","Positive","Parous",1
"516",13707,4772,2017-05-07,"Tiefora","HLC","IN",4024,28,"01am - 02am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"517",13708,4777,2017-05-07,"Tiefora","HLC","IN",4024,28,"02am - 03am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"518",13708,4779,2017-05-07,"Tiefora","HLC","IN",4024,28,"02am - 03am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"519",13709,4781,2017-05-07,"Tiefora","HLC","IN",4024,28,"03am - 04am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"520",13709,4783,2017-05-07,"Tiefora","HLC","IN",4024,28,"03am - 04am",67.9,31.35,"An. coluzzii","Negative","Parous",1
"521",13711,4786,2017-05-07,"Tiefora","HLC","IN",4024,28,"05am - 06am",67.9,31.35,"An. coluzzii","Negative","Non-parous",1
"522",13716,4793,2017-05-07,"Tiefora","HLC","OUT",4024,28,"11pm - 12am",78.95,29.27,"An. coluzzii","Negative","Non-parous",1
"523",13717,4798,2017-05-07,"Tiefora","HLC","OUT",4024,28,"12am - 01am",78.95,29.27,"An. coluzzii","Negative","Parous",1
"524",13717,4800,2017-05-07,"Tiefora","HLC","OUT",4024,28,"12am - 01am",78.95,29.27,"An. coluzzii","Negative","Non-parous",1
"525",13718,4804,2017-05-07,"Tiefora","HLC","OUT",4024,28,"01am - 02am",78.95,29.27,"An. coluzzii","Negative","Parous",1
"526",13719,4808,2017-05-07,"Tiefora","HLC","OUT",4024,28,"02am - 03am",78.95,29.27,"An. coluzzii","Negative","Parous",1
"527",13721,4812,2017-05-07,"Tiefora","HLC","OUT",4024,28,"04am - 05am",78.95,29.27,"An. coluzzii","Negative","Parous",1
"528",13721,4814,2017-05-07,"Tiefora","HLC","OUT",4024,28,"04am - 05am",78.95,29.27,"An. coluzzii","Negative","Parous",1
"529",NA,4816,2017-05-07,"Tiefora","HLC","OUT",4024,28,"04am - 05am",78.95,29.27,"An. coluzzii","Negative","Non-parous",1
"530",13742,4838,2017-05-08,"Tiefora","HLC","OUT",71,25,"08pm - 09pm",66.52,30.35,"An. coluzzii","Negative","Parous",1
"531",13747,4842,2017-05-08,"Tiefora","HLC","OUT",71,25,"12am - 01am",66.52,30.35,"An. coluzzii","Negative","Parous",1
"532",13750,4848,2017-05-08,"Tiefora","HLC","OUT",71,25,"03am - 04am",66.52,30.35,"An. coluzzii","Negative","Non-parous",1
"533",13756,4853,2017-05-08,"Tiefora","HLC","IN",4031,26,"10pm - 11pm",62.82,30.97,"An. coluzzii","Negative","Parous",1
"534",13757,4858,2017-05-08,"Tiefora","HLC","IN",4031,26,"11pm - 12am",62.82,30.97,"An. coluzzii","Negative","Non-parous",1
"535",13757,4860,2017-05-08,"Tiefora","HLC","IN",4031,26,"11pm - 12am",62.82,30.97,"An. coluzzii","Negative","Parous",1
"536",13758,4865,2017-05-08,"Tiefora","HLC","IN",4031,26,"12am - 01am",62.82,30.97,"An. coluzzii","Negative","Parous",1
"537",13758,4867,2017-05-08,"Tiefora","HLC","IN",4031,26,"12am - 01am",62.82,30.97,"An. coluzzii","Negative","Parous",1
"538",13759,4872,2017-05-08,"Tiefora","HLC","IN",4031,26,"01am - 02am",62.82,30.97,"An. coluzzii","Negative","Parous",1
"539",13760,4877,2017-05-08,"Tiefora","HLC","IN",4031,26,"02am - 03am",62.82,30.97,"An. coluzzii","Negative","Parous",1
"540",13763,4881,2017-05-08,"Tiefora","HLC","IN",4031,26,"05am - 06am",62.82,30.97,"An. coluzzii","Negative","Non-parous",1
"541",13765,4884,2017-05-08,"Tiefora","HLC","OUT",4031,26,"08pm - 09pm",65.02,30.68,"An. coluzzii","Negative","Non-parous",1
"542",13768,4888,2017-05-08,"Tiefora","HLC","OUT",4031,26,"11pm - 12am",65.02,30.68,"An. coluzzii","Negative","Non-parous",1
"543",NA,4892,2017-05-08,"Tiefora","HLC","OUT",4031,26,"12am - 01am",65.02,30.68,"An. coluzzii","Negative","Parous",1
"544",NA,4894,2017-05-08,"Tiefora","HLC","OUT",4031,26,"12am - 01am",65.02,30.68,"An. coluzzii","Negative","Parous",1
"545",13770,4896,2017-05-08,"Tiefora","HLC","OUT",4031,26,"01am - 02am",65.02,30.68,"An. coluzzii","Negative","Parous",1
"546",13774,4902,2017-05-08,"Tiefora","HLC","OUT",4031,26,"05am - 06am",65.02,30.68,"An. coluzzii","Negative","Parous",1
"547",17041,6854,2017-06-19,"Tiefora","HLC","IN",128,31,"09pm - 10pm",72.78,30.42,"An. coluzzii","Negative","Non-parous",1
"548",17043,6859,2017-06-19,"Tiefora","HLC","IN",128,31,"11pm - 12am",72.78,30.42,"An. gambiae","Negative","Non-parous",1
"549",17043,6861,2017-06-19,"Tiefora","HLC","IN",128,31,"11pm - 12am",72.78,30.42,"An. coluzzii","Negative","Parous",1
"550",17047,6866,2017-06-19,"Tiefora","HLC","IN",128,31,"03am - 04am",72.78,30.42,"An. coluzzii","Negative","Parous",1
"551",17052,6868,2017-06-19,"Tiefora","HLC","OUT",128,31,"09pm - 10pm",83.98,28,"An. coluzzii","Negative","Parous",1
"552",17055,6871,2017-06-19,"Tiefora","HLC","OUT",128,31,"12am - 01am",83.98,28,"An. gambiae","Negative","Non-parous",1
"553",17064,6876,2017-06-19,"Tiefora","HLC","IN",486,32,"10pm - 11pm",79.02,28.89,"An. coluzzii","Negative","Parous",1
"554",17065,6879,2017-06-19,"Tiefora","HLC","IN",486,32,"11pm - 12am",79.02,28.89,"An. coluzzii","Positive","Parous",1
"555",17066,6882,2017-06-19,"Tiefora","HLC","IN",486,32,"12am - 01am",79.02,28.89,"An. coluzzii","Negative","Parous",1
"556",17066,6884,2017-06-19,"Tiefora","HLC","IN",486,32,"12am - 01am",79.02,28.89,"An. coluzzii","Negative","Parous",1
"557",17066,6886,2017-06-19,"Tiefora","HLC","IN",486,32,"12am - 01am",79.02,28.89,"An. coluzzii","Negative","Parous",1
"558",17068,6891,2017-06-19,"Tiefora","HLC","IN",486,32,"02am - 03am",79.02,28.89,"An. gambiae","Negative","Parous",1
"559",17068,6893,2017-06-19,"Tiefora","HLC","IN",486,32,"02am - 03am",79.02,28.89,"An. coluzzii","Negative","Parous",1
"560",17070,6897,2017-06-19,"Tiefora","HLC","IN",486,32,"04am - 05am",79.02,28.89,"An. coluzzii","Negative","Non-parous",1
"561",17076,6899,2017-06-19,"Tiefora","HLC","OUT",486,32,"11pm - 12am",73.73,30.13,"An. gambiae","Negative","Non-parous",1
"562",17077,6902,2017-06-19,"Tiefora","HLC","OUT",486,32,"12am - 01am",73.73,30.13,"An. coluzzii","Negative","Parous",1
"563",17080,6909,2017-06-19,"Tiefora","HLC","OUT",486,32,"03am - 04am",73.73,30.13,"An. coluzzii","Negative","Parous",1
"564",17187,7037,2017-06-21,"Tiefora","HLC","IN",123,29,"07m - 08pm",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"565",17187,7039,2017-06-21,"Tiefora","HLC","IN",123,29,"07m - 08pm",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"566",17188,7044,2017-06-21,"Tiefora","HLC","IN",123,29,"08pm - 09pm",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"567",17188,7046,2017-06-21,"Tiefora","HLC","IN",123,29,"08pm - 09pm",30.12,24.65,"An. coluzzii","Negative","Parous",1
"568",17188,7048,2017-06-21,"Tiefora","HLC","IN",123,29,"08pm - 09pm",30.12,24.65,"An. coluzzii","Negative","Parous",1
"569",17189,7052,2017-06-21,"Tiefora","HLC","IN",123,29,"09pm - 10pm",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"570",17189,7054,2017-06-21,"Tiefora","HLC","IN",123,29,"09pm - 10pm",30.12,24.65,"An. coluzzii","Negative","Parous",1
"571",17190,7058,2017-06-21,"Tiefora","HLC","IN",123,29,"10pm - 11pm",30.12,24.65,"An. coluzzii","Negative","Parous",1
"572",17190,7060,2017-06-21,"Tiefora","HLC","IN",123,29,"10pm - 11pm",30.12,24.65,"An. coluzzii","Positive","Parous",1
"573",17190,7062,2017-06-21,"Tiefora","HLC","IN",123,29,"10pm - 11pm",30.12,24.65,"An. gambiae","Negative","Non-parous",1
"574",17191,7065,2017-06-21,"Tiefora","HLC","IN",123,29,"11pm - 12am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"575",17191,7067,2017-06-21,"Tiefora","HLC","IN",123,29,"11pm - 12am",30.12,24.65,"An. coluzzii","Negative","Parous",1
"576",17192,7071,2017-06-21,"Tiefora","HLC","IN",123,29,"12am - 01am",30.12,24.65,"An. gambiae","Negative","Parous",1
"577",17192,7073,2017-06-21,"Tiefora","HLC","IN",123,29,"12am - 01am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"578",17192,7075,2017-06-21,"Tiefora","HLC","IN",123,29,"12am - 01am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"579",17193,7078,2017-06-21,"Tiefora","HLC","IN",123,29,"01am - 02am",30.12,24.65,"An. coluzzii","Negative","Parous",1
"580",17194,7083,2017-06-21,"Tiefora","HLC","IN",123,29,"02am - 03am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"581",17194,7085,2017-06-21,"Tiefora","HLC","IN",123,29,"02am - 03am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"582",17195,7091,2017-06-21,"Tiefora","HLC","IN",123,29,"03am - 04am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"583",17195,7093,2017-06-21,"Tiefora","HLC","IN",123,29,"03am - 04am",30.12,24.65,"An. coluzzii","Negative","Parous",1
"584",17195,7095,2017-06-21,"Tiefora","HLC","IN",123,29,"03am - 04am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"585",17196,7098,2017-06-21,"Tiefora","HLC","IN",123,29,"04am - 05am",30.12,24.65,"An. coluzzii","Negative","Parous",1
"586",17196,7100,2017-06-21,"Tiefora","HLC","IN",123,29,"04am - 05am",30.12,24.65,"An. coluzzii","Negative","Non-parous",1
"587",17197,7105,2017-06-21,"Tiefora","HLC","IN",123,29,"05am - 06am",30.12,24.65,"An. gambiae","Negative","Non-parous",1
"588",17199,7109,2017-06-21,"Tiefora","HLC","OUT",123,29,"08pm - 09pm",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"589",17199,7111,2017-06-21,"Tiefora","HLC","OUT",123,29,"08pm - 09pm",96.6,24.68,"An. coluzzii","Negative","Parous",1
"590",17199,7113,2017-06-21,"Tiefora","HLC","OUT",123,29,"08pm - 09pm",96.6,24.68,"An. coluzzii","Negative","Parous",1
"591",17201,7117,2017-06-21,"Tiefora","HLC","OUT",123,29,"10pm - 11pm",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"592",17201,7119,2017-06-21,"Tiefora","HLC","OUT",123,29,"10pm - 11pm",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"593",17202,7125,2017-06-21,"Tiefora","HLC","OUT",123,29,"11pm - 12am",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"594",17202,7127,2017-06-21,"Tiefora","HLC","OUT",123,29,"11pm - 12am",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"595",17202,7129,2017-06-21,"Tiefora","HLC","OUT",123,29,"11pm - 12am",96.6,24.68,"An. coluzzii","Negative","Parous",1
"596",17203,7135,2017-06-21,"Tiefora","HLC","OUT",123,29,"12am - 01am",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"597",17203,7137,2017-06-21,"Tiefora","HLC","OUT",123,29,"12am - 01am",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"598",17204,7142,2017-06-21,"Tiefora","HLC","OUT",123,29,"01am - 02am",96.6,24.68,"An. coluzzii","Negative","Non-parous",1
"599",17204,7144,2017-06-21,"Tiefora","HLC","OUT",123,29,"01am - 02am",96.6,24.68,"An. coluzzii","Negative","Parous",1
"600",17204,7146,2017-06-21,"Tiefora","HLC","OUT",123,29,"01am - 02am",96.6,24.68,"An. coluzzii","Negative","Parous",1
