"","Row.id","Date","District","Village","LLIN_distributed","Season","nDate","Month","nMonth","Compound","Household","Method","Location","Hour","nHour","Humidity","Temperature","An.g.male","An.g.unfed","An.g.halffed","An.g.fed","An.g.grsgr","tot.gamb","An.f.male","An.f.unfed","An.f.halffed","An.f.fed","An.f.grsgr","An.funestus","oth.An.male","oth.An.female","Culex.male","Culex.female","Mansonia.male","Mansonia.female","Aedes.male","Aedes.female","x","TinyTag"
"472",11458,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","IN","04am-05am",10,35.32,31.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"473",11459,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","IN","05am-06am",11,35.32,31.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"474",11460,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","07pm-08pm",1,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"475",11461,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","08pm-09pm",2,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"476",11462,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","09pm-10pm",3,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"477",11463,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","10pm-11pm",4,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"478",11464,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","11pm-12am",5,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"479",11465,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","12am-01am",6,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"480",11466,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","01am-02am",7,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"481",11467,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","02am-03am",8,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"482",11468,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","03am-04am",9,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"483",11469,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","04am-05am",10,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"484",11470,2017-03-17,"Banfora","Tiefora","P 2.0","dry-season",167,"Mar-17",3,317,22,"HLC","OUT","05am-06am",11,41.77,28.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"485",13679,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","07pm-08pm",1,71.52,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"486",13680,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","08pm-09pm",2,71.52,30.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"487",13681,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","09pm-10pm",3,71.52,30.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"488",13682,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","10pm-11pm",4,71.52,30.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"489",13683,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","11pm-12am",5,71.52,30.71,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"490",13684,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","12am-01am",6,71.52,30.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"491",13685,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","01am-02am",7,71.52,30.71,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"492",13686,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","02am-03am",8,71.52,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"493",13687,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","03am-04am",9,71.52,30.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"494",13688,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","04am-05am",10,71.52,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"495",13689,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","IN","05am-06am",11,71.52,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"496",13690,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","07pm-08pm",1,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"497",13691,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","08pm-09pm",2,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"498",13692,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","09pm-10pm",3,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"499",13693,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","10pm-11pm",4,74.8,29.66,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"500",13694,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","11pm-12am",5,74.8,29.66,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"501",13695,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","12am-01am",6,74.8,29.66,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"502",13696,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","01am-02am",7,74.8,29.66,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"503",13697,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","02am-03am",8,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"504",13698,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","03am-04am",9,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"505",13699,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","04am-05am",10,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"506",13700,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4023,27,"HLC","OUT","05am-06am",11,74.8,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"507",13701,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","07pm-08pm",1,67.9,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"508",13702,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","08pm-09pm",2,67.9,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA
"509",13703,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","09pm-10pm",3,67.9,31.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"510",13704,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","10pm-11pm",4,67.9,31.35,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"511",13705,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","11pm-12am",5,67.9,31.35,0,3,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"512",13706,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","12am-01am",6,67.9,31.35,0,4,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"513",13707,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","01am-02am",7,67.9,31.35,0,4,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"514",13708,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","02am-03am",8,67.9,31.35,0,7,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"515",13709,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","03am-04am",9,67.9,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"516",13710,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","04am-05am",10,67.9,31.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"517",13711,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","IN","05am-06am",11,67.9,31.35,0,2,1,4,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"518",13712,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","07pm-08pm",1,78.95,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"519",13713,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","08pm-09pm",2,78.95,29.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"520",13714,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","09pm-10pm",3,78.95,29.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,NA,NA
"521",13715,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","10pm-11pm",4,78.95,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"522",13716,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","11pm-12am",5,78.95,29.27,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"523",13717,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","12am-01am",6,78.95,29.27,0,4,0,4,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,NA,NA
"524",13718,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","01am-02am",7,78.95,29.27,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"525",13719,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","02am-03am",8,78.95,29.27,0,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"526",13720,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","03am-04am",9,78.95,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"527",13721,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","04am-05am",10,78.95,29.27,0,7,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"528",13722,2017-05-07,"Banfora","Tiefora","P 2.0","wet-season",218,"May-17",5,4024,28,"HLC","OUT","05am-06am",11,78.95,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"529",13731,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","07pm-08pm",1,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"530",13732,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","08pm-09pm",2,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"531",13733,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","09pm-10pm",3,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"532",13734,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","10pm-11pm",4,58.31,32.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"533",13735,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","11pm-12am",5,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"534",13736,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","12am-01am",6,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"535",13737,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","01am-02am",7,58.31,32.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"536",13738,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","02am-03am",8,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"537",13739,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","03am-04am",9,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"538",13740,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","04am-05am",10,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"539",13741,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","IN","05am-06am",11,58.31,32.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"540",13742,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","07pm-08pm",1,66.52,30.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"541",13743,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","08pm-09pm",2,66.52,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"542",13744,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","09pm-10pm",3,66.52,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"543",13745,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","10pm-11pm",4,66.52,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"544",13746,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","11pm-12am",5,66.52,30.35,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"545",13747,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","12am-01am",6,66.52,30.35,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA
"546",13748,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","01am-02am",7,66.52,30.35,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"547",13749,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","02am-03am",8,66.52,30.35,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"548",13750,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","03am-04am",9,66.52,30.35,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"549",13751,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","04am-05am",10,66.52,30.35,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"550",13752,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,71,25,"HLC","OUT","05am-06am",11,66.52,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"551",13753,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","07pm-08pm",1,62.82,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"552",13754,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","08pm-09pm",2,62.82,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"553",13755,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","09pm-10pm",3,62.82,30.97,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
"554",13756,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","10pm-11pm",4,62.82,30.97,0,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"555",13757,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","11pm-12am",5,62.82,30.97,0,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"556",13758,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","12am-01am",6,62.82,30.97,0,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"557",13759,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","01am-02am",7,62.82,30.97,0,2,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"558",13760,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","02am-03am",8,62.82,30.97,0,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"559",13761,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","03am-04am",9,62.82,30.97,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"560",13762,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","04am-05am",10,62.82,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"561",13763,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","IN","05am-06am",11,62.82,30.97,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"562",13764,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","07pm-08pm",1,65.02,30.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"563",13765,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","08pm-09pm",2,65.02,30.68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"564",13766,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","09pm-10pm",3,65.02,30.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"565",13767,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","10pm-11pm",4,65.02,30.68,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"566",13768,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","11pm-12am",5,65.02,30.68,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"567",13769,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","12am-01am",6,65.02,30.68,0,3,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"568",13770,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","01am-02am",7,65.02,30.68,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"569",13771,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","02am-03am",8,65.02,30.68,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"570",13772,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","03am-04am",9,65.02,30.68,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"571",13773,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","04am-05am",10,65.02,30.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"572",13774,2017-05-08,"Banfora","Tiefora","P 2.0","wet-season",219,"May-17",5,4031,26,"HLC","OUT","05am-06am",11,65.02,30.68,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"573",17039,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","07pm-08pm",1,72.78,30.42,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"574",17040,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","08pm-09pm",2,72.78,30.42,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"575",17041,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","09pm-10pm",3,72.78,30.42,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"576",17042,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","10pm-11pm",4,72.78,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"577",17043,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","11pm-12am",5,72.78,30.42,0,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"578",17044,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","12am-01am",6,72.78,30.42,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"579",17045,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","01am-02am",7,72.78,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"580",17046,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","02am-03am",8,72.78,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"581",17047,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","03am-04am",9,72.78,30.42,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"582",17048,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","04am-05am",10,72.78,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"583",17049,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","IN","05am-06am",11,72.78,30.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"584",17050,2017-06-19,"Banfora","Tiefora","P 2.0","wet-season",261,"Jun-17",6,128,31,"HLC","OUT","07pm-08pm",1,83.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
